JobID	RequiredSkill
92962	Management
92962	Administrative
92956	Interpersonal
92956	Communication
92956	Development
92949	Interpersonal
92949	Communication
92951	Conceptual
92951	Communication
92957	Administrative
92964	Interpersonal
92964	Management
92967	Interpersonal
92967	Administrative
92981	Communication
92981	Development
92978	Conceptual
92978	Interpersonal
93002	Communication
93002	Management
93022	Conceptual
93022	Administrative
93741	Development
93741	Critical Thinking
93752	Development
93752	Management
93757	Analytical
93757	Conceptual
92974	Evaluative
92974	Management
92992	Interpersonal
92992	Management
93754	Analytical
93754	Conceptual
92988	Conceptual
92988	Development
93008	Analytical
93008	Evaluative
93033	Analytical
93038	Evaluative
93038	Development
92994	Analytical
92994	Management
92996	Analytical
92996	Communication
92991	Analytical
92991	Development
93001	Conceptual
93001	Management
93005	Analytical
93005	Conceptual
92997	Evaluative
92997	Interpersonal
93006	Analytical
93006	Conceptual
93006	Evaluative
93009	Interpersonal
93009	Communication
93009	Development
92975	Analytical
92975	Development
93751	Evaluative
93751	Interpersonal
93026	Conceptual
93026	Communication
92933	Interpersonal
92933	Communication
93029	Development
93027	Interpersonal
93027	Communication
93027	Development
93030	Analytical
93030	Interpersonal
92935	Conceptual
92935	Communication
93036	Communication
93036	Critical Thinking
93039	Communication
93039	Development
93034	Evaluative
93077	Analytical
93077	Critical Thinking
93077	Management
93079	Interpersonal
93079	Administrative
92968	Evaluative
92968	Interpersonal
93035	Administrative
93040	Communication
93046	Conceptual
93045	Interpersonal
93049	Communication
93049	Critical Thinking
93050	Evaluative
93050	Development
93051	Interpersonal
93051	Communication
93051	Development
93058	Development
93059	Interpersonal
93059	Development
93060	Management
93060	Administrative
93758	Evaluative
93758	Administrative
93061	Communication
93062	Management
93062	Critical Thinking
93759	Interpersonal
93759	Critical Thinking
93068	Conceptual
93068	Communication
93069	Conceptual
92782	Analytical
92782	Development
92783	Interpersonal
92784	Analytical
92784	Critical Thinking
92784	Management
92789	Management
92789	Administrative
92821	Communication
92821	Administrative
92790	Evaluative
92790	Critical Thinking
92802	Conceptual
92802	Development
92805	Evaluative
92805	Interpersonal
92793	Interpersonal
92793	Development
92806	Development
92806	Administrative
92794	Development
92795	Administrative
92803	Analytical
92803	Communication
92804	Development
92804	Critical Thinking
92807	Conceptual
92807	Development
92796	Interpersonal
92796	Administrative
92797	Evaluative
92797	Development
92798	Critical Thinking
92799	Communication
92799	Management
92813	Conceptual
92813	Administrative
92815	Evaluative
92815	Communication
92824	Interpersonal
92824	Administrative
92826	Development
92810	Development
92810	Critical Thinking
92909	Analytical
92909	Conceptual
92909	Evaluative
92811	Evaluative
92822	Evaluative
92822	Development
92829	Analytical
92829	Evaluative
92836	Development
92844	Communication
92844	Development
92830	Analytical
92830	Conceptual
92832	Analytical
92832	Administrative
92841	Development
92842	Interpersonal
92842	Management
92843	Interpersonal
92847	Administrative
92848	Conceptual
92848	Administrative
92849	Analytical
92849	Critical Thinking
92849	Management
92913	Communication
92913	Administrative
92850	Evaluative
92851	Evaluative
92914	Conceptual
92914	Interpersonal
92854	Development
92855	Analytical
92855	Management
92856	Conceptual
92859	Critical Thinking
92859	Administrative
92857	Evaluative
92857	Communication
92860	Evaluative
92860	Communication
92864	Interpersonal
92864	Critical Thinking
92865	Analytical
92875	Analytical
92875	Communication
92876	Interpersonal
92876	Communication
92868	Conceptual
92868	Development
92869	Interpersonal
92869	Communication
92869	Development
92870	Development
92870	Administrative
92871	Evaluative
92871	Interpersonal
92872	Analytical
92872	Critical Thinking
92877	Analytical
92877	Critical Thinking
92877	Management
92878	Conceptual
92878	Administrative
92879	Critical Thinking
92879	Administrative
92873	Critical Thinking
92873	Administrative
92881	Communication
92881	Administrative
92882	Evaluative
92882	Development
92884	Analytical
92884	Critical Thinking
92884	Management
91714	Analytical
91714	Critical Thinking
92169	Conceptual
91151	Management
91151	Critical Thinking
91180	Management
91180	Critical Thinking
89782	Evaluative
89782	Administrative
89816	Analytical
89816	Conceptual
89816	Evaluative
89042	Communication
89042	Development
89045	Evaluative
89045	Communication
89045	Administrative
89046	Communication
89044	Management
89006	Interpersonal
89006	Management
89089	Evaluative
89089	Communication
89089	Administrative
89094	Interpersonal
89094	Management
89097	Analytical
89097	Evaluative
89086	Conceptual
89086	Management
89111	Interpersonal
89111	Management
92671	Management
92671	Critical Thinking
92635	Management
92644	Critical Thinking
92644	Administrative
92691	Conceptual
92691	Management
92723	Interpersonal
92723	Communication
92723	Development
92725	Interpersonal
92725	Communication
89724	Administrative
92406	Analytical
92406	Critical Thinking
92406	Management
92409	Evaluative
92410	Development
92410	Critical Thinking
92413	Evaluative
92413	Development
92414	Analytical
92414	Communication
92412	Interpersonal
92412	Communication
92415	Evaluative
92415	Communication
92415	Administrative
92280	Analytical
92280	Critical Thinking
92280	Management
92628	Evaluative
92628	Management
92631	Communication
92631	Critical Thinking
92640	Analytical
92640	Conceptual
92640	Evaluative
92632	Analytical
92632	Communication
92641	Interpersonal
92641	Administrative
92633	Critical Thinking
92633	Administrative
92642	Communication
92695	Development
92695	Management
92634	Development
92634	Management
92643	Analytical
92643	Development
92645	Analytical
92636	Evaluative
92646	Analytical
92646	Conceptual
92646	Evaluative
92696	Communication
92696	Development
92623	Conceptual
92623	Interpersonal
92719	Communication
92719	Management
92637	Interpersonal
92637	Communication
92637	Development
92648	Management
92648	Critical Thinking
92648	Development
92638	Evaluative
92638	Interpersonal
92649	Management
92649	Administrative
92651	Conceptual
92651	Communication
92833	Conceptual
92653	Analytical
92653	Critical Thinking
92653	Management
92655	Interpersonal
92655	Communication
92655	Development
92656	Analytical
92656	Conceptual
92657	Communication
92662	Analytical
92662	Management
92621	Conceptual
92629	Conceptual
92629	Development
92664	Analytical
92664	Management
92666	Critical Thinking
92624	Conceptual
92720	Conceptual
92720	Management
92625	Evaluative
92625	Communication
92625	Administrative
90874	Analytical
90874	Conceptual
90885	Communication
90885	Management
91270	Interpersonal
91270	Administrative
91282	Communication
91282	Management
91307	Evaluative
91307	Interpersonal
89516	Interpersonal
89516	Communication
89516	Development
89515	Analytical
89515	Critical Thinking
89519	Evaluative
89519	Communication
89519	Administrative
89774	Management
89774	Administrative
92380	Analytical
92380	Critical Thinking
92380	Management
92411	Communication
92667	Communication
92667	Development
92478	Conceptual
92478	Communication
92479	Critical Thinking
92480	Development
92480	Management
92481	Administrative
92445	Conceptual
92445	Development
92446	Conceptual
92446	Interpersonal
92452	Communication
92452	Critical Thinking
92448	Analytical
92448	Communication
92453	Conceptual
92453	Critical Thinking
92449	Evaluative
92449	Interpersonal
92457	Analytical
92457	Administrative
92471	Critical Thinking
92451	Conceptual
92451	Critical Thinking
92456	Interpersonal
92456	Critical Thinking
92447	Interpersonal
92447	Development
92420	Development
92422	Development
92422	Management
92423	Critical Thinking
92421	Evaluative
92421	Interpersonal
92591	Development
92591	Management
92576	Development
92576	Management
92577	Development
92577	Management
92578	Conceptual
92578	Critical Thinking
92508	Evaluative
92508	Development
92509	Analytical
92509	Development
92587	Communication
92587	Development
92510	Conceptual
92580	Evaluative
92580	Critical Thinking
92589	Communication
92589	Administrative
91843	Conceptual
91843	Communication
91924	Development
91924	Management
91949	Conceptual
91949	Evaluative
93162	Interpersonal
93162	Administrative
93163	Interpersonal
93163	Critical Thinking
93091	Conceptual
93091	Interpersonal
93092	Evaluative
93092	Communication
93154	Interpersonal
93154	Communication
93154	Development
93159	Development
93093	Evaluative
93093	Administrative
93097	Administrative
93095	Critical Thinking
93096	Communication
93096	Management
93101	Analytical
93101	Critical Thinking
93101	Management
93105	Analytical
93105	Critical Thinking
93105	Management
93119	Conceptual
93094	Development
93094	Management
93098	Management
93099	Critical Thinking
93100	Evaluative
93100	Communication
93100	Administrative
93115	Analytical
93115	Development
93104	Communication
93113	Conceptual
93113	Communication
93136	Analytical
93136	Development
93138	Conceptual
93138	Management
93106	Communication
93106	Administrative
93107	Analytical
93107	Critical Thinking
93107	Management
93108	Development
93108	Critical Thinking
93170	Conceptual
93170	Evaluative
93109	Conceptual
93109	Critical Thinking
93110	Evaluative
93110	Development
93116	Development
93116	Administrative
93122	Interpersonal
93133	Evaluative
93133	Administrative
93139	Communication
93139	Management
93135	Evaluative
93135	Development
93140	Administrative
93157	Analytical
93148	Management
93148	Critical Thinking
93152	Conceptual
93153	Interpersonal
93153	Development
93158	Analytical
93158	Interpersonal
93151	Critical Thinking
93151	Administrative
93160	Analytical
93160	Administrative
91460	Development
91460	Critical Thinking
89726	Management
89726	Critical Thinking
91254	Analytical
91254	Interpersonal
91295	Management
91295	Critical Thinking
91295	Development
89402	Administrative
89370	Conceptual
89370	Communication
89377	Communication
89377	Development
89742	Analytical
89742	Development
88729	Analytical
88729	Conceptual
89054	Conceptual
89054	Management
89061	Analytical
89061	Communication
89031	Management
92579	Development
92590	Interpersonal
92590	Administrative
92582	Analytical
92582	Administrative
92583	Critical Thinking
91411	Development
91411	Administrative
92736	Management
92762	Interpersonal
92777	Development
92777	Administrative
89744	Interpersonal
89744	Development
89812	Evaluative
89812	Development
89818	Analytical
89818	Development
91329	Interpersonal
91329	Communication
91329	Development
91425	Evaluative
91425	Communication
92315	Communication
92315	Administrative
92323	Management
92323	Critical Thinking
92323	Development
92331	Communication
92331	Management
92333	Interpersonal
92333	Development
92341	Interpersonal
92341	Administrative
92344	Interpersonal
92344	Administrative
92906	Management
92906	Critical Thinking
92906	Development
88903	Management
88903	Critical Thinking
88901	Critical Thinking
89205	Analytical
89205	Conceptual
89205	Evaluative
92242	Conceptual
92242	Communication
92252	Analytical
92669	Communication
92247	Evaluative
92247	Interpersonal
92670	Analytical
92670	Management
93117	Evaluative
93117	Administrative
93169	Analytical
93169	Critical Thinking
93169	Management
91249	Communication
89429	Conceptual
89429	Administrative
89616	Critical Thinking
89607	Analytical
89607	Management
92494	Development
92494	Critical Thinking
91363	Evaluative
91363	Administrative
91364	Interpersonal
91364	Development
91457	Development
91457	Management
92982	Analytical
92982	Evaluative
93021	Conceptual
93021	Evaluative
93037	Communication
93037	Critical Thinking
89673	Evaluative
89673	Critical Thinking
89670	Communication
89670	Management
89677	Administrative
92279	Administrative
92291	Communication
92291	Administrative
92258	Interpersonal
92258	Critical Thinking
92267	Analytical
92267	Critical Thinking
92227	Communication
92233	Development
92233	Management
92396	Communication
91228	Conceptual
92379	Analytical
92379	Critical Thinking
92800	Management
92800	Administrative
92814	Management
92814	Administrative
89420	Communication
89420	Management
93127	Evaluative
93127	Development
93132	Analytical
93132	Management
93134	Interpersonal
93134	Administrative
93142	Interpersonal
93142	Communication
89608	Analytical
89608	Communication
91330	Analytical
91330	Evaluative
89293	Evaluative
89293	Communication
91742	Analytical
91742	Communication
91399	Interpersonal
91399	Communication
91399	Development
88718	Interpersonal
88718	Administrative
92575	Evaluative
92575	Interpersonal
92585	Analytical
92585	Critical Thinking
92585	Management
92588	Interpersonal
92588	Administrative
93102	Management
93102	Administrative
93128	Administrative
93131	Analytical
93131	Management
93147	Interpersonal
93147	Communication
93147	Development
93146	Interpersonal
93146	Communication
89813	Management
89813	Administrative
90638	Conceptual
90638	Development
91104	Analytical
91104	Development
92899	Interpersonal
92899	Development
93028	Analytical
93028	Critical Thinking
93028	Management
93055	Analytical
93055	Management
93080	Evaluative
93080	Interpersonal
93081	Analytical
93081	Critical Thinking
89808	Analytical
89808	Administrative
92314	Interpersonal
92314	Development
92339	Conceptual
92339	Communication
92381	Management
92381	Administrative
91673	Evaluative
91673	Development
91771	Communication
91771	Critical Thinking
92077	Interpersonal
92077	Administrative
93120	Conceptual
93120	Development
93143	Conceptual
93143	Management
93149	Evaluative
93149	Communication
93150	Evaluative
93150	Critical Thinking
89461	Development
91610	Analytical
91610	Critical Thinking
92027	Development
88719	Development
89743	Management
89121	Conceptual
89121	Administrative
89007	Analytical
89122	Analytical
89122	Critical Thinking
89122	Management
89123	Evaluative
89123	Communication
89123	Administrative
89033	Evaluative
89033	Communication
89090	Development
89090	Critical Thinking
89112	Analytical
89112	Administrative
89116	Development
89116	Administrative
92581	Analytical
92581	Critical Thinking
92584	Analytical
92584	Conceptual
93126	Evaluative
93126	Development
93130	Analytical
93130	Management
93137	Conceptual
93137	Interpersonal
92347	Analytical
92347	Critical Thinking
92659	Analytical
92659	Conceptual
90742	Conceptual
90742	Interpersonal
91198	Conceptual
91198	Development
89286	Evaluative
89286	Development
89479	Management
89479	Critical Thinking
89479	Development
93174	Analytical
93174	Interpersonal
93175	Development
93175	Critical Thinking
93176	Management
93176	Critical Thinking
93177	Evaluative
93177	Interpersonal
93178	Evaluative
93178	Communication
93178	Administrative
93179	Development
93179	Management
93180	Analytical
93180	Interpersonal
93190	Communication
93191	Critical Thinking
93181	Evaluative
93181	Communication
93182	Interpersonal
93182	Communication
93183	Conceptual
93183	Interpersonal
93184	Interpersonal
93184	Critical Thinking
93185	Evaluative
93185	Communication
93186	Interpersonal
93186	Administrative
88899	Conceptual
88899	Management
88910	Communication
88910	Management
89128	Evaluative
89128	Development
92219	Analytical
93125	Analytical
93125	Development
93129	Conceptual
93129	Interpersonal
89815	Evaluative
89815	Interpersonal
92647	Evaluative
92647	Communication
92647	Administrative
89416	Evaluative
89416	Communication
91854	Analytical
91854	Conceptual
91854	Evaluative
91855	Development
93187	Analytical
93187	Interpersonal
89534	Interpersonal
89534	Communication
89716	Conceptual
89716	Development
89719	Analytical
89719	Conceptual
89714	Development
89714	Critical Thinking
89717	Interpersonal
89717	Communication
93188	Management
93188	Critical Thinking
93188	Development
92246	Evaluative
92246	Communication
92246	Administrative
89481	Conceptual
89481	Communication
91922	Evaluative
91922	Communication
91922	Administrative
91923	Interpersonal
91923	Management
91247	Analytical
91247	Conceptual
91248	Conceptual
91248	Interpersonal
92622	Analytical
92622	Development
92717	Evaluative
92717	Management
91256	Interpersonal
91202	Analytical
91202	Conceptual
91222	Analytical
91222	Conceptual
91222	Evaluative
91235	Conceptual
91235	Development
91221	Evaluative
91221	Management
91274	Evaluative
91274	Administrative
91279	Analytical
91279	Development
91283	Analytical
91283	Critical Thinking
91283	Management
91284	Communication
91284	Development
91265	Evaluative
91267	Communication
91267	Development
91266	Analytical
91266	Management
91268	Analytical
91268	Evaluative
88897	Interpersonal
88897	Management
89010	Communication
89010	Management
89050	Analytical
89050	Administrative
89126	Development
89126	Management
91121	Conceptual
91121	Communication
91277	Conceptual
91277	Administrative
91281	Management
91281	Administrative
91286	Conceptual
91286	Development
89701	Interpersonal
89701	Development
89715	Evaluative
89715	Critical Thinking
89718	Critical Thinking
89718	Administrative
92450	Interpersonal
92450	Administrative
92455	Management
92455	Critical Thinking
91908	Communication
91908	Development
91909	Conceptual
91909	Development
88938	Conceptual
88938	Evaluative
88939	Evaluative
88939	Administrative
89029	Communication
89029	Critical Thinking
91224	Interpersonal
91224	Communication
91263	Analytical
91349	Analytical
91349	Critical Thinking
91427	Management
91427	Critical Thinking
91427	Development
91450	Evaluative
91450	Communication
91428	Conceptual
91428	Development
92923	Interpersonal
92925	Analytical
92925	Development
92924	Development
92927	Analytical
92927	Critical Thinking
92927	Management
92928	Critical Thinking
92928	Administrative
92929	Communication
92929	Administrative
93052	Conceptual
93052	Critical Thinking
93053	Conceptual
93053	Evaluative
93054	Conceptual
93054	Interpersonal
89767	Development
89770	Communication
89770	Critical Thinking
92785	Analytical
92785	Conceptual
92818	Management
92818	Administrative
92787	Evaluative
92787	Administrative
92788	Communication
92788	Administrative
92819	Conceptual
92819	Critical Thinking
88893	Analytical
88893	Conceptual
92900	Analytical
92932	Conceptual
92932	Administrative
92934	Interpersonal
92934	Communication
92934	Development
92936	Development
92936	Administrative
92937	Management
92937	Critical Thinking
92937	Development
92952	Conceptual
92952	Administrative
92986	Communication
92986	Administrative
92987	Interpersonal
92987	Communication
92987	Development
92984	Communication
92998	Conceptual
92998	Critical Thinking
92989	Evaluative
92989	Development
92999	Conceptual
92999	Communication
93063	Evaluative
93063	Communication
93063	Administrative
89531	Analytical
89531	Evaluative
89468	Communication
89468	Administrative
92786	Evaluative
92786	Management
92812	Interpersonal
92812	Critical Thinking
92874	Analytical
92874	Development
92887	Communication
92887	Management
92801	Conceptual
92834	Analytical
92835	Analytical
92835	Administrative
92911	Analytical
92911	Communication
92912	Conceptual
92912	Critical Thinking
92915	Communication
93111	Evaluative
93168	Analytical
93168	Conceptual
92765	Conceptual
92765	Critical Thinking
93017	Evaluative
93017	Communication
92766	Interpersonal
92766	Management
91259	Management
91271	Communication
91275	Development
91275	Critical Thinking
89299	Communication
89299	Development
89690	Evaluative
89690	Critical Thinking
92167	Evaluative
92167	Administrative
89612	Evaluative
89612	Communication
89612	Administrative
91260	Conceptual
91260	Interpersonal
92332	Critical Thinking
92454	Analytical
92454	Communication
91940	Communication
91940	Management
93189	Evaluative
93189	Communication
93189	Administrative
89127	Conceptual
89127	Communication
89025	Management
89025	Administrative
89088	Analytical
89088	Evaluative
92302	Development
92302	Administrative
92261	Management
89495	Evaluative
89495	Communication
89703	Analytical
89703	Management
91225	Interpersonal
91225	Communication
91225	Development
91226	Conceptual
93112	Interpersonal
93171	Analytical
93171	Evaluative
93144	Analytical
93144	Conceptual
93144	Evaluative
91273	Evaluative
91273	Critical Thinking
92340	Conceptual
92340	Critical Thinking
92168	Administrative
92658	Conceptual
93145	Conceptual
93145	Administrative
91412	Evaluative
89613	Analytical
89613	Development
90888	Development
90888	Critical Thinking
91227	Interpersonal
92985	Evaluative
92985	Critical Thinking
89545	Analytical
89545	Critical Thinking
92858	Development
92858	Administrative
93114	Communication
93114	Critical Thinking
93172	Interpersonal
93172	Management
89615	Analytical
89615	Critical Thinking
90705	Critical Thinking
90705	Administrative
90865	Evaluative
90865	Communication
90876	Analytical
90876	Critical Thinking
90876	Management
91000	Analytical
91000	Conceptual
89554	Critical Thinking
92295	Analytical
92295	Development
92303	Evaluative
92303	Communication
93167	Analytical
93167	Evaluative
93123	Evaluative
93123	Communication
93124	Interpersonal
93124	Communication
93124	Development
89317	Critical Thinking
89317	Administrative
89333	Evaluative
89333	Development
88874	Management
90701	Analytical
90701	Management
92993	Management
92993	Critical Thinking
92993	Development
92995	Analytical
93064	Analytical
93064	Evaluative
89529	Evaluative
89529	Administrative
89442	Critical Thinking
89569	Conceptual
89746	Critical Thinking
93156	Analytical
93156	Administrative
90708	Interpersonal
90708	Communication
90958	Evaluative
90958	Critical Thinking
92861	Analytical
92861	Communication
91584	Evaluative
93745	Evaluative
93745	Administrative
93747	Management
93747	Critical Thinking
93748	Interpersonal
93748	Development
93749	Management
93749	Critical Thinking
93750	Administrative
93753	Communication
93753	Development
93755	Evaluative
93755	Interpersonal
93756	Conceptual
93756	Development
93760	Evaluative
93738	Conceptual
93738	Evaluative
93743	Interpersonal
93743	Administrative
93744	Conceptual
93744	Interpersonal
